unit_id,granularity,poem_id,source_poetry_id,poet_id,作者,作者规范,题目,source,line_index,line_length_guess,text,embedding_text,embedding_chars,candidate_ngram,candidate_source,row_id,best_similarity,六帖卷,六帖部类,六帖部类序号,六帖部类附名,六帖词条,六帖注文,六帖解析注文,注文類型规范,注文计算策略,line_high_count_in_poem
2630,poem_from_line,11530,11534,691,于邵,于邵,释奠武成王乐章。迎神,Ethan-do0707/tang_poetry,9,5,感而遂通,感而遂通,4,感而遂,leishu_3gram,31247,0.9508,二十七,鬼神,一,,感而遂通,,,,weighted_channels_untyped_fallback,1
2631,poem_from_line,11541,11545,692,阎防,阎防,百丈谿新理茅茨读书,Ethan-do0707/tang_poetry,13,5,达命知止足,达命知止足,5,知止足,leishu_3gram,9469,0.708102,七,貴,十,戒懼,止足,《史》：蔡澤曰：「吳君白起、越大夫種，功成不去禍，至范蠡知止，足超然避世。長為陶，朱公孰見與禍至，忍不能離，疑不能決云云。應侯曰：「吾聞欲而不知止，則失其所欲也。」,《史》：蔡澤曰：「吳君白起、越大夫種，功成不去禍，至范蠡知止，足超然避世。長為陶，朱公孰見與禍至，忍不能離，疑不能決云云。應侯曰：「吾聞欲而不知止，則失其所欲也。」,出处典籍；出处原文,weighted_channels_with_book_title_stats,0
2632,poem_from_line,11546,11550,693,薛据,薛据,怀哉行,Ethan-do0707/tang_poetry,13,5,弃之如死灰,弃之如死灰,5,如死灰,leishu_3gram,1267,0.709272,一,灰,二十五,,心若死灰,《莊子》。,《莊子》。,出处典籍,book_title_stats_only_weighted_fallback,0
2633,poem_from_line,11547,11551,693,薛据,薛据,古兴,Ethan-do0707/tang_poetry,3,5,自言皆近臣,自言皆近臣,5,言皆近,leishu_3gram,15631,0.74738,十一,君臣,二十六,,近臣,漢嚴助為太中大夫後得朱買臣吾邱壽王主父偃徐樂嚴安枚臯從車並在左右助等與大臣辨論中外相應以義理之文大臣數詘司馬相如數稱疾避事枚臯東方朔不根持論上頗俳優畜之唯助與壽王見任而助最先進,漢嚴助為太中大夫後得朱買臣吾邱壽王主父偃徐樂嚴安枚臯從車並在左右助等與大臣辨論中外相應以義理之文大臣數詘司馬相如數稱疾避事枚臯東方朔不根持論上頗俳優畜之唯助與壽王見任而助最先進,解释文意,weighted_channels,1
2634,poem_from_line,11552,11556,693,薛据,薛据,初去郡斋书怀（一作初去郡书情）,Ethan-do0707/tang_poetry,14,5,志士不伤物,志士不伤物,5,志士不,leishu_3gram,20203,0.69971,十五,行惠,十七,,君子不重傷,,,,weighted_channels_untyped_fallback,0
2635,poem_from_line,11553,11557,693,薛据,薛据,出青门往南山下别业,Ethan-do0707/tang_poetry,0,5,旧居在南山,旧居在南山,5,在南山,leishu_3gram,11443,0.631659,八 （凡七十九門 內二十六門附）,賢,二十九,,南山有臺，,樂得賢也。,樂得賢也。,解释文意,weighted_channels,0
2636,poem_from_line,11557,11561,693,薛据,薛据,早发上东门（一作綦毋潜诗，题作落第后口号）,Ethan-do0707/tang_poetry,0,7,十五能文西入秦,十五能文西入秦,7,西入秦,leishu_3gram,6034,0.65743,四,鼎,二十一,,入秦,秦昭王時，周器九鼎入，秦而滅周。,秦昭王時，周器九鼎入，秦而滅周。,出处原文,weighted_channels,0
2637,poem_from_line,11561,11565,284,姚系,姚系,五老峰大明观赠隐者,Ethan-do0707/tang_poetry,6,5,故人清和客,故人清和客,5,故人清,leishu_3gram,1454,0.658541,一,夏,二十九,四月,清和,首夏猶清和。,首夏猶清和。,出处原文；解释文意,weighted_channels,0
2638,poem_from_line,11572,11576,696,常衮,常衮,奉和圣制麟德殿燕百僚应制,Ethan-do0707/tang_poetry,9,5,歌因守四方,歌因守四方,5,守四方,leishu_3gram,26238,0.59082,二十一,司寇,十三,,詰四方,《周禮．大司寇》：之職，掌邦之三典，以佐王制邦國，詰四方典法也。,《周禮．大司寇》：之職，掌邦之三典，以佐王制邦國，詰四方典法也。,出处典籍；出处原文；解释文意,weighted_channels_with_book_title_stats,0
2639,poem_from_line,11573,11577,696,常衮,常衮,晚秋集贤院即事寄徐薛二侍郎,Ethan-do0707/tang_poetry,23,5,江海意何如,江海意何如,5,意何如,leishu_3gram,33550,0.627121,二十九,龍,四十七,,量江海,《文》：宋玉對楚王問，曰：「夫鳥有鳳而魚有龍，龍朝發崑崙之墟，暴鰭於碣石，暮宿孟瀦。夫尺澤之，鰌豈能與之量江海之大哉？注云：眾鱗之中龍為德。鮓《晉》：張華食鮓知龍肉。,《文》：宋玉對楚王問，曰：「夫鳥有鳳而魚有龍，龍朝發崑崙之墟，暴鰭於碣石，暮宿孟瀦。夫尺澤之，鰌豈能與之量江海之大哉？注云：眾鱗之中龍為德。鮓《晉》：張華食鮓知龍肉。,出处典籍；出处原文,weighted_channels_with_book_title_stats,0
2640,poem_from_line,11579,11583,696,常衮,常衮,代员将军罢战后归故里,Ethan-do0707/tang_poetry,15,5,犹逐羽林郎,犹逐羽林郎,5,羽林郎,leishu_3gram,26861,0.733722,二十一,羽林將軍,六十五,,羽林,漢置羽林郎。,漢置羽林郎。,出处原文,weighted_channels,0
2641,poem_from_line,11588,11592,700,毕耀,毕耀,古意,Ethan-do0707/tang_poetry,3,7,罗袂遥遥不相及,罗袂遥遥不相及,7,不相及,leishu_3gram,3774,0.600723,二,羅,七十三,,羅衣,何飄搖。,何飄搖。,补足下文,headword_note_combined,0
2642,poem_from_line,11593,11597,703,沈东美,沈东美,奉和苑舍人宿直晓玩新池寄南省友,Ethan-do0707/tang_poetry,1,5,寓直有神仙,寓直有神仙,5,有神仙,leishu_3gram,2279,0.687034,二,終南山,七,,仙,《三秦記》云：「西有石室靈芝，常有一道士不食五榖，言太一之精，齋絜乃得見。」,《三秦記》云：「西有石室靈芝，常有一道士不食五榖，言太一之精，齋絜乃得見。」,出处典籍；出处原文,weighted_channels_with_book_title_stats,0
2643,poem_from_line,11594,11598,704,苏涣,苏涣,变律（本十九首，今存三首）,Ethan-do0707/tang_poetry,30,5,一女不得织,一女不得织,5,女不得,leishu_3gram,28903,0.762948,二十三,織紝,五十九,,一婦不織,賈誼曰：「一婦不織，有受其寒者。,賈誼曰：「一婦不織，有受其寒者。,出处原文,weighted_channels,1
2644,poem_from_line,11595,11599,704,苏涣,苏涣,赠零陵僧（一作《怀素上人草书歌》）,Ethan-do0707/tang_poetry,9,7,魑魅魍魉惊本身,魑魅魍魉惊本身,7,魑魅魍,leishu_3gram,9236,0.733146,七,形貎,八,影,問魍魎,《莊子》云衆魍魎問影。,《莊子》云衆魍魎問影。,出处典籍；出处原文,weighted_channels_with_book_title_stats,0
2645,poem_from_line,11607,11611,164,刘昚虚,刘昚虚,寄江滔求孟六遗文,Ethan-do0707/tang_poetry,6,5,相如有遗草,相如有遗草,5,相如有,leishu_3gram,34956,0.660565,三十,雜草,三,,焉得萱草,言樹之背，一名忘憂。,言樹之背，一名忘憂。,解释文意,weighted_channels,0
2646,poem_from_line,11609,11613,164,刘昚虚,刘昚虚,赠乔琳（一作张谓诗）,Ethan-do0707/tang_poetry,4,5,如今五侯不待客,如今五侯不待客,7,五侯不,leishu_3gram,16829,0.705917,十二,巧官,四十一,,遊五侯門,漢五侯不相得賔客不同唯樓護君卿遊五侯門盡能得其歡心,漢五侯不相得賔客不同唯樓護君卿遊五侯門盡能得其歡心,出处原文,weighted_channels,0
2647,poem_from_line,11610,11614,164,刘昚虚,刘昚虚,茙葵花歌（一作岑参诗）,Ethan-do0707/tang_poetry,4,5,人生不得长少年,人生不得长少年,7,生不得,leishu_3gram,24051,0.716881,十九,死,十四,短命,不得永年,若使憂能傷人，此子不得永年矣。《孔融與曹公》云。,若使憂能傷人，此子不得永年矣。《孔融與曹公》云。,出处典籍；出处原文,weighted_channels_with_book_title_stats,0
2648,poem_from_line,11613,11617,706,宋华,宋华,蝉鸣一篇五章,Ethan-do0707/tang_poetry,36,5,君子至止,君子至止,4,君子至,leishu_3gram,11895,0.791688,八 （凡七十九門 內二十六門附）,谦讓,四十五,,君子有終,,,,weighted_channels_untyped_fallback,1
2649,poem_from_line,11615,11619,708,韦建,韦建,河中晚霁,Ethan-do0707/tang_poetry,13,5,悠然不知岁,悠然不知岁,5,悠然不,leishu_3gram,22558,0.63134,十七,老,二十五,,不知老之將至,,,,weighted_channels_untyped_fallback,0
2650,poem_from_line,11622,11626,710,柳中庸,柳中庸,寒食戏赠,Ethan-do0707/tang_poetry,6,5,不知何处恨,不知何处恨,5,不知何,leishu_3gram,7624,0.645013,六,離,三,,仇怨,《晉書》：王珣及珉皆謝氏壻，太傅安，既與珣絶婚，又離。珉妻遂為仇怨。,《晉書》：王珣及珉皆謝氏壻，太傅安，既與珣絶婚，又離。珉妻遂為仇怨。,出处典籍；出处原文,weighted_channels_with_book_title_stats,0
2651,poem_from_line,11624,11628,710,柳中庸,柳中庸,河阳桥送别,Ethan-do0707/tang_poetry,2,7,若傍阑干千里望,若傍阑干千里望,7,千里望,leishu_3gram,9189,0.564356,七,長大人,六,,千仞,《楚詞》曰：「東方長人千仞，唯䰟是索。」,《楚詞》曰：「東方長人千仞，唯䰟是索。」,出处典籍；出处原文,weighted_channels_with_book_title_stats,0
2652,poem_from_line,11625,11629,710,柳中庸,柳中庸,征怨,Ethan-do0707/tang_poetry,2,7,三春白雪归青冢,三春白雪归青冢,7,春白雪,leishu_3gram,10638,0.595293,八 （凡七十九門 內二十六門附）,孝感,七,,白兔遊墓,《後漢》：方儲字明，幼喪父，事母，母終，負土成墳，白兔游其下。,《後漢》：方儲字明，幼喪父，事母，母終，負土成墳，白兔游其下。,出处典籍；出处原文；解释文意,weighted_channels_with_book_title_stats,0
2653,poem_from_line,11628,11632,710,柳中庸,柳中庸,丁评事宅秋夜宴集,Ethan-do0707/tang_poetry,5,5,繁弦夜未央,繁弦夜未央,5,夜未央,leishu_3gram,23292,0.605989,十八,琴,十四,,繁聲,《後漢》：宋弘薦桓譚拜議郎給事中。每侍宴，令鼓琴，好為繁聲。宋弘不悅，召責之。,《後漢》：宋弘薦桓譚拜議郎給事中。每侍宴，令鼓琴，好為繁聲。宋弘不悅，召責之。,出处典籍；出处原文,weighted_channels_with_book_title_stats,0
2654,poem_from_line,11631,11635,711,崔惠童,崔惠童,宴城东庄（一作崔惠诗，一作崔思诗）,Ethan-do0707/tang_poetry,2,7,眼看春色如流水,眼看春色如流水,7,如流水,leishu_3gram,12640,0.601706,九,心,六,,如水,鄭崇曰：「臣門如市，臣心如水。」,鄭崇曰：「臣門如市，臣心如水。」,出处原文,weighted_channels,0
2655,poem_from_line,11632,11636,712,崔敏童,崔敏童,宴城东庄,Ethan-do0707/tang_poetry,0,7,一年始有一年春,一年始有一年春,7,有一年,leishu_3gram,28534,0.653151,二十三,豐稔,四十二,,有年,《榖梁》：五榖皆熟為有年。,《榖梁》：五榖皆熟為有年。,出处典籍；出处原文,weighted_channels_with_book_title_stats,0
2656,poem_from_line,11634,11638,714,贾躭,贾躭,赋虞书歌,Ethan-do0707/tang_poetry,6,5,父子君臣相揖抱,父子君臣相揖抱,7,父子君,leishu_3gram,17651,0.76761,十三,寛刑,三,,父子君臣,禮凡聽五刑之訟必原父子之親立君臣之義以權之注權量也謂父子君臣之間可以情恕也,禮凡聽五刑之訟必原父子之親立君臣之義以權之注權量也謂父子君臣之間可以情恕也,出处原文；解释文意,weighted_channels,1
2657,poem_from_line,11644,11648,719,蒋冽,蒋冽,山行见鹊巢,Ethan-do0707/tang_poetry,1,5,更在西山木,更在西山木,5,在西山,leishu_3gram,2087,0.654352,二,山,一,,有木,山有木，工則度之。,山有木，工則度之。,出处原文,weighted_channels,0
2658,poem_from_line,11650,11654,720,蒋涣,蒋涣,故太常卿赠礼部尚书李公及夫人挽歌二首,Ethan-do0707/tang_poetry,7,5,才子有高名,才子有高名,5,有高名,leishu_3gram,26361,0.702969,二十一,尚書令,二十三,,以奇才擢拜,《後漢》：張安世，字子孺。士幸河東，亡書一篋。安世曰：「臣識之。」具作其書。後求得亡書，相校無遺失，以奇才，擢拜尚書令。,《後漢》：張安世，字子孺。士幸河東，亡書一篋。安世曰：「臣識之。」具作其書。後求得亡書，相校無遺失，以奇才，擢拜尚書令。,出处典籍；出处原文；解释文意,weighted_channels_with_book_title_stats,0
2659,poem_from_line,11657,11661,725,沈千运,沈千运,濮中言怀,Ethan-do0707/tang_poetry,10,5,不如守田园,不如守田园,5,不如守,leishu_3gram,16574,0.695588,十二,守官,二十六,,守道不如守官。,齊侯田招虞人以旌不進仲尼曰守道不如守官注君招當往道之常也非物不進官之物也,齊侯田招虞人以旌不進仲尼曰守道不如守官注君招當往道之常也非物不進官之物也,出处原文；解释文意,weighted_channels,0
2660,poem_from_line,11658,11662,725,沈千运,沈千运,山中作,Ethan-do0707/tang_poetry,13,5,天子不知臣,天子不知臣,5,天子不,leishu_3gram,15629,0.732723,十一,君臣,二十六,,知臣莫若君,,,,weighted_channels_untyped_fallback,0
2661,poem_from_line,11660,11664,726,王季友1,王季友,别李季友,Ethan-do0707/tang_poetry,6,5,闭匣二十年,闭匣二十年,5,二十年,leishu_3gram,4870,0.60681,三,庫藏,二十三,主守,出匣,虎兕出於匣，龜玉毀於櫝中，是誰之過與？,虎兕出於匣，龜玉毀於櫝中，是誰之過與？,解释文意,weighted_channels,0
2662,poem_from_line,11661,11665,726,王季友1,王季友,寄韦子春（一作山中赠十四秘书兄）,Ethan-do0707/tang_poetry,14,5,余以不材寿,余以不材寿,5,以不材,leishu_3gram,34977,0.698002,三十,木,四,,不材,山木以不材得終其天年。,山木以不材得終其天年。,出处原文,weighted_channels,0
2663,poem_from_line,11663,11667,726,王季友1,王季友,滑中赠崔高士瑾,Ethan-do0707/tang_poetry,19,5,愿亦天地久,愿亦天地久,5,亦天地,leishu_3gram,49,0.710732,一,天,一,,天長,地久,地久,对仗,parallel_note_focused,0
2664,poem_from_line,11665,11669,726,王季友1,王季友,代贺若令誉赠沈千运,Ethan-do0707/tang_poetry,6,7,涧中磊磊十里石,涧中磊磊十里石,7,十里石,leishu_3gram,2309,0.60325,二,石,八,,磊磊,澗中石。,澗中石。,补足下文,headword_note_combined,0
2665,poem_from_line,11666,11670,726,王季友1,王季友,酬李十六岐,Ethan-do0707/tang_poetry,4,5,城下故人久离怨,城下故人久离怨,7,下故人,leishu_3gram,10220,0.587175,七,故舊,二十四,,恤飬故人,漢婁䕶君卿有故人，呂公無子歸䕶䕶身與吕公妻與呂嫗同食，及居。妻子頗厭䕶流涕責曰：「呂公以故舊老窮，寄身於我，義所當奉。」遂飬呂公終身。,漢婁䕶君卿有故人，呂公無子歸䕶䕶身與吕公妻與呂嫗同食，及居。妻子頗厭䕶流涕責曰：「呂公以故舊老窮，寄身於我，義所當奉。」遂飬呂公終身。,出处原文,weighted_channels,0
2666,poem_from_line,11667,11671,726,王季友1,王季友,宿东溪李十五山亭,Ethan-do0707/tang_poetry,3,7,主人不在意亦足,主人不在意亦足,7,主人不,leishu_3gram,11614,0.697506,八 （凡七十九門 內二十六門附）,節操,三十三,,不累主人,晉劉寔清身行無瑕玷，窶貧每憩止，薪水自給，不累主人。,晉劉寔清身行無瑕玷，窶貧每憩止，薪水自給，不累主人。,出处原文,weighted_channels,0
2667,poem_from_line,11670,11674,726,王季友1,王季友,古塞曲,Ethan-do0707/tang_poetry,9,5,天子不召见,天子不召见,5,天子不,leishu_3gram,9869,0.757705,七,徵聘,十五,不起,不召之臣,公車詔楊秉、韋著並稱疾，不至。有司劾大不敬，正罪。周景、邊韶等議，秉以退譲為節，誠違仄席之望，然逶迤退跡，是抑苟進之風，明王之，世必有不召之臣也。,公車詔楊秉、韋著並稱疾，不至。有司劾大不敬，正罪。周景、邊韶等議，秉以退譲為節，誠違仄席之望，然逶迤退跡，是抑苟進之風，明王之，世必有不召之臣也。,出处原文；解释文意,weighted_channels,1
2668,poem_from_line,11673,11677,285,张彪,张彪,杂诗,Ethan-do0707/tang_poetry,3,5,中才不如愚,中才不如愚,5,才不如,leishu_3gram,32354,0.743759,二十八,愚,二十三,,下愚,子曰：唯上智與下愚不移。,子曰：唯上智與下愚不移。,出处原文,weighted_channels,1
2669,poem_from_line,11674,11678,285,张彪,张彪,神仙,Ethan-do0707/tang_poetry,0,5,神仙可学无,神仙可学无,5,神仙可,leishu_3gram,30998,0.692476,二十六,求仙,五十一,,或以神仙可以學得，不死可以力致，特受異氣，稟之自然，非積學所能及也,《養生論》。,《養生論》。,出处典籍,book_title_stats_only_weighted_fallback,0
2670,poem_from_line,11677,11681,728,赵徵明,赵徵明,回军跛者,Ethan-do0707/tang_poetry,0,5,既老又不全,既老又不全,5,老又不,leishu_3gram,27748,0.70002,二十二,復除,十八,,年老,《漢》武詔：八十復二筭，復二口之筭也。九十者，復甲卒。注復甲卒，不豫革車之賦。,《漢》武詔：八十復二筭，復二口之筭也。九十者，復甲卒。注復甲卒，不豫革車之賦。,出处典籍；出处原文；解释文意,weighted_channels_with_book_title_stats,0
2671,poem_from_line,11679,11683,728,赵徵明,赵徵明,思归（一作古离别）,Ethan-do0707/tang_poetry,1,5,去日如三秋,去日如三秋,5,如三秋,leishu_3gram,13977,0.711529,十,相思,九,,一日不見。,如三月兮，如三秋兮。,如三月兮，如三秋兮。,补足下文,headword_note_combined,0
2672,poem_from_line,11686,11690,730,秦系,秦系,山中枉张宙员外书期访衡门,Ethan-do0707/tang_poetry,0,5,常恨相知晚,常恨相知晚,5,恨相知,leishu_3gram,32281,0.673441,二十八,悔恨,二十,,悔自動而生,魏其侯，灌夫恨相知之晚也。,魏其侯，灌夫恨相知之晚也。,解释文意,weighted_channels,0
2673,poem_from_line,11687,11691,730,秦系,秦系,山中赠张正则评事（系时授右卫佐，以疾不就）,Ethan-do0707/tang_poetry,1,5,师事五千言,师事五千言,5,五千言,leishu_3gram,26123,0.679667,二十一,太師,六,,教事,《禮》：師也者，教之以事，而喻諸德也。,《禮》：師也者，教之以事，而喻諸德也。,出处典籍；出处原文；解释文意,weighted_channels_with_book_title_stats,0
2674,poem_from_line,11693,11697,730,秦系,秦系,题石室山王宁所居（罢官学道）,Ethan-do0707/tang_poetry,0,5,白云知所好,白云知所好,5,知所好,leishu_3gram,583,0.67351,一,雲,十,,白雲起,《後漢》：蒯子訓到洛見公卿，數處白雲起。,《後漢》：蒯子訓到洛見公卿，數處白雲起。,出处典籍；出处原文,weighted_channels_with_book_title_stats,0
2675,poem_from_line,11704,11708,730,秦系,秦系,耶溪书怀寄刘长卿员外（时在睦州）,Ethan-do0707/tang_poetry,0,7,时人多笑乐幽栖,时人多笑乐幽栖,7,人多笑,leishu_3gram,9111,0.593073,七,美婦人,四,,宜笑,《楚辭》曰：旣含皓兮又宜笑。注皓齒也,《楚辭》曰：旣含皓兮又宜笑。注皓齒也,出处典籍；出处原文；解释文意,weighted_channels_with_book_title_stats,0
2676,poem_from_line,11712,11716,730,秦系,秦系,答泉州薛播使君重阳日赠酒,Ethan-do0707/tang_poetry,3,7,那得王弘送酒来,那得王弘送酒来,7,王弘送,leishu_3gram,6555,0.61941,五,酒,一,部类备注：酒德 戒酒 淫湎 酗酒 禮飲 軍中飲 樂飲 夜飲 賜酒 御飲 令罰附,行酒,吳諸葛恪行酒至張昭，昭不肯飲之曰：此非養老禮。恪曰：昔太公云云。昭乃盡爵。,吳諸葛恪行酒至張昭，昭不肯飲之曰：此非養老禮。恪曰：昔太公云云。昭乃盡爵。,出处原文,weighted_channels,0
2677,poem_from_line,11716,11720,730,秦系,秦系,山中书怀寄张建封大夫,Ethan-do0707/tang_poetry,3,7,赖有南山四老人,赖有南山四老人,7,南山四,leishu_3gram,11443,0.581336,八 （凡七十九門 內二十六門附）,賢,二十九,,南山有臺，,樂得賢也。,樂得賢也。,解释文意,weighted_channels,0
2678,poem_from_line,11722,11726,731,任华,任华,寄李白,Ethan-do0707/tang_poetry,53,7,黄金百镒相知人,黄金百镒相知人,7,黄金百,leishu_3gram,32048,0.686082,二十八,讎怨,十一,必報,百金,嚴仲子仇，於韓相俠累，乃進百金，於聶政刺殺之。,嚴仲子仇，於韓相俠累，乃進百金，於聶政刺殺之。,出处原文,weighted_channels,0
