row_id,卷,部类,部类序号,部类附名,作者,词条,注文,注文類型,注文类型,embedding_text,embedding_chars,原始注文,解析注文,注文解析方式,注文解析来源行,注文互见目标,部类文本,词条文本,注文文本,整体语义文本,词条可用,注文可用,部类可用,词条忽略原因,实际词条权重,实际注文权重,实际部类权重,注文類型字段,注文類型原文,注文類型规范,注文计算策略,典籍书名,典籍书名_归一,典籍书名与诗注重合,典籍书名与共同典源重合
18611,十三,罰親,四十四,,,小慈害德，大義滅親。,石碏殺子，君子曰：「大義滅親。」,出處原文,出處原文,[罰親]小慈害德，大義滅親。石碏殺子，君子曰：「大義滅親。」,30,石碏殺子，君子曰：「大義滅親。」,石碏殺子，君子曰：「大義滅親。」,original,,,罰親,小慈害德，大義滅親。,石碏殺子，君子曰：「大義滅親。」,,True,True,True,,0.5,0.3,0.2,注文類型,出處原文,出处原文,weighted_channels,,,,
18612,十三,罰親,四十四,,,稱以正直，,汝雖有說。,對仗,對仗,[罰親]稱以正直，汝雖有說。,14,汝雖有說。,汝雖有說。,original,,,罰親,稱以正直，,汝雖有說。,,True,True,True,,0.5,0.3,0.2,注文類型,對仗,对仗,parallel_note_focused,,,,
18613,十三,罰親,四十四,,,謂之仁愛，,吾則不知。,補足下文,補足下文,[罰親]謂之仁愛，吾則不知。,14,吾則不知。,吾則不知。,original,,,罰親,謂之仁愛，,吾則不知。,謂之仁愛，吾則不知。,True,True,True,,0.5,0.3,0.2,注文類型,補足下文,补足下文,headword_note_combined,,,,
18614,十三,罰親,四十四,,,以父成政不孝也,史楚王使石奢為治有殺人者犇追之則其父也曰以父成刑不孝也不行軍法非忠也刎頸而死也,解釋文意,解釋文意,[罰親]以父成政不孝也史楚王使石奢為治有殺人者犇追之則其父也曰以父成刑不孝也不行軍法非忠也刎頸而死也,50,史楚王使石奢為治有殺人者犇追之則其父也曰以父成刑不孝也不行軍法非忠也刎頸而死也,史楚王使石奢為治有殺人者犇追之則其父也曰以父成刑不孝也不行軍法非忠也刎頸而死也,original,,,罰親,以父成政不孝也,史楚王使石奢為治有殺人者犇追之則其父也曰以父成刑不孝也不行軍法非忠也刎頸而死也,,True,True,True,,0.5,0.3,0.2,注文類型,解釋文意,解释文意,weighted_channels,,,,
18615,十三,罰親,四十四,,,大為防而猶踰，,以自速戾。,補足下文,補足下文,[罰親]大為防而猶踰，以自速戾。,16,以自速戾。,以自速戾。,original,,,罰親,大為防而猶踰，,以自速戾。,大為防而猶踰，以自速戾。,True,True,True,,0.5,0.3,0.2,注文類型,補足下文,补足下文,headword_note_combined,,,,
18616,十三,罰親,四十四,,,小不忍而為亂，,敢不斷恩。,補足下文,補足下文,[罰親]小不忍而為亂，敢不斷恩。,16,敢不斷恩。,敢不斷恩。,original,,,罰親,小不忍而為亂，,敢不斷恩。,小不忍而為亂，敢不斷恩。,True,True,True,,0.5,0.3,0.2,注文類型,補足下文,补足下文,headword_note_combined,,,,
18617,十三,罰親,四十四,,,戮姨弟,晉茍晞字道將都督青兖從母依之養甚厚從母弟求為將晞曰吾不以法貸人將無後悔苦欲之乃以為督後犯法晞斬之從母救不聽既死而哭曰殺卿者充兖州刺史,解釋文意,解釋文意,[罰親]戮姨弟晉茍晞字道將都督青兖從母依之養甚厚從母弟求為將晞曰吾不以法貸人將無後悔苦欲之乃以為督後犯法晞斬之從母救不聽既死而哭曰殺卿者充兖州刺史,73,晉茍晞字道將都督青兖從母依之養甚厚從母弟求為將晞曰吾不以法貸人將無後悔苦欲之乃以為督後犯法晞斬之從母救不聽既死而哭曰殺卿者充兖州刺史,晉茍晞字道將都督青兖從母依之養甚厚從母弟求為將晞曰吾不以法貸人將無後悔苦欲之乃以為督後犯法晞斬之從母救不聽既死而哭曰殺卿者充兖州刺史,original,,,罰親,戮姨弟,晉茍晞字道將都督青兖從母依之養甚厚從母弟求為將晞曰吾不以法貸人將無後悔苦欲之乃以為督後犯法晞斬之從母救不聽既死而哭曰殺卿者充兖州刺史,,True,True,True,,0.5,0.3,0.2,注文類型,解釋文意,解释文意,weighted_channels,,,,
18618,十三,罰親,四十四,,,周公垂涕而治管蔡之獄，,季友歔欷而行叔牙之誅。,對仗,對仗,[罰親]周公垂涕而治管蔡之獄，季友歔欷而行叔牙之誅。,26,季友歔欷而行叔牙之誅。,季友歔欷而行叔牙之誅。,original,,,罰親,周公垂涕而治管蔡之獄，,季友歔欷而行叔牙之誅。,,True,True,True,,0.5,0.3,0.2,注文類型,對仗,对仗,parallel_note_focused,,,,
18619,十三,罰親,四十四,,,議親。,《周禮》：八議，一曰議親。,出處典籍，出處原文，解釋文意,出處典籍，出處原文，解釋文意,[罰親]議親。《周禮》：八議，一曰議親。,20,《周禮》：八議，一曰議親。,《周禮》：八議，一曰議親。,original,,,罰親,議親。,《周禮》：八議，一曰議親。,,True,True,True,,0.5,0.3,0.2,注文類型,出處典籍，出處原文，解釋文意,出处典籍；出处原文；解释文意,weighted_channels_with_book_title_stats,周禮,周礼,周礼,周礼
18620,十三,國親刑,四十五,,,甸師,周禮甸師氏王同姓有罰則刑焉注斷獄於甸師也,出處原文，解釋文意,出處原文，解釋文意,[國親刑]甸師周禮甸師氏王同姓有罰則刑焉注斷獄於甸師也,27,周禮甸師氏王同姓有罰則刑焉注斷獄於甸師也,周禮甸師氏王同姓有罰則刑焉注斷獄於甸師也,original,,,國親刑,甸師,周禮甸師氏王同姓有罰則刑焉注斷獄於甸師也,,True,True,True,,0.5,0.3,0.2,注文類型,出處原文，解釋文意,出处原文；解释文意,weighted_channels,,,,
18621,十三,國親刑,四十五,,,《記》曰：公族有罪則罄于甸人，公族無宮刑，不翦其類也。,,,,[國親刑]《記》曰：公族有罪則罄于甸人，公族無宮刑，不翦其類也。,32,,,empty,,,國親刑,《記》曰：公族有罪則罄于甸人，公族無宮刑，不翦其類也。,,,True,False,True,,0.714286,0.0,0.285714,注文類型,,,weighted_channels_untyped_fallback,,,,
18622,十三,國親刑,四十五,,,三宥。,獄成有司讞于公公曰宥之三宥不對則走出致刑于甸人公又使人追之曰雖然必赦之有司曰無及也反命于公公素服不舉為之變如其倫之喪無服注倫親疎之比也,出處原文，解釋文意,出處原文，解釋文意,[國親刑]三宥。獄成有司讞于公公曰宥之三宥不對則走出致刑于甸人公又使人追之曰雖然必赦之有司曰無及也反命于公公素服不舉為之變如其倫之喪無服注倫親疎之比也,75,獄成有司讞于公公曰宥之三宥不對則走出致刑于甸人公又使人追之曰雖然必赦之有司曰無及也反命于公公素服不舉為之變如其倫之喪無服注倫親疎之比也,獄成有司讞于公公曰宥之三宥不對則走出致刑于甸人公又使人追之曰雖然必赦之有司曰無及也反命于公公素服不舉為之變如其倫之喪無服注倫親疎之比也,original,,,國親刑,三宥。,獄成有司讞于公公曰宥之三宥不對則走出致刑于甸人公又使人追之曰雖然必赦之有司曰無及也反命于公公素服不舉為之變如其倫之喪無服注倫親疎之比也,,True,True,True,,0.5,0.3,0.2,注文類型,出處原文，解釋文意,出处原文；解释文意,weighted_channels,,,,
18623,十三,國親刑,四十五,,,有司正術。,公族之罪，雖親不以犯，有司正術。,出處原文,出處原文,[國親刑]有司正術。公族之罪，雖親不以犯，有司正術。,26,公族之罪，雖親不以犯，有司正術。,公族之罪，雖親不以犯，有司正術。,original,,,國親刑,有司正術。,公族之罪，雖親不以犯，有司正術。,,True,True,True,,0.5,0.3,0.2,注文類型,出處原文,出处原文,weighted_channels,,,,
18624,十三,國親刑,四十五,,,季子遏惡,公羊云公子牙卒不稱殺為季子諱季子遏惡不為國獄綠季子之心為之諱君親無將將必誅也,出處典籍，出處原文，解釋文意,出處典籍，出處原文，解釋文意,[國親刑]季子遏惡公羊云公子牙卒不稱殺為季子諱季子遏惡不為國獄綠季子之心為之諱君親無將將必誅也,47,公羊云公子牙卒不稱殺為季子諱季子遏惡不為國獄綠季子之心為之諱君親無將將必誅也,公羊云公子牙卒不稱殺為季子諱季子遏惡不為國獄綠季子之心為之諱君親無將將必誅也,original,,,國親刑,季子遏惡,公羊云公子牙卒不稱殺為季子諱季子遏惡不為國獄綠季子之心為之諱君親無將將必誅也,,True,True,True,,0.5,0.3,0.2,注文類型,出處典籍，出處原文，解釋文意,出处典籍；出处原文；解释文意,weighted_channels_with_book_title_stats,,,,
18625,十三,國親刑,四十五,,,緩追逸賊,榖梁鄭伯克段段失弟之道賤段而惡鄭伯鄭伯處心積慮成於殺也猶曰取懐中而殺之宜緩追逸賊,出處原文，解釋文意,出處原文，解釋文意,[國親刑]緩追逸賊榖梁鄭伯克段段失弟之道賤段而惡鄭伯鄭伯處心積慮成於殺也猶曰取懐中而殺之宜緩追逸賊,49,榖梁鄭伯克段段失弟之道賤段而惡鄭伯鄭伯處心積慮成於殺也猶曰取懐中而殺之宜緩追逸賊,榖梁鄭伯克段段失弟之道賤段而惡鄭伯鄭伯處心積慮成於殺也猶曰取懐中而殺之宜緩追逸賊,original,,,國親刑,緩追逸賊,榖梁鄭伯克段段失弟之道賤段而惡鄭伯鄭伯處心積慮成於殺也猶曰取懐中而殺之宜緩追逸賊,,True,True,True,,0.5,0.3,0.2,注文類型,出處原文，解釋文意,出处原文；解释文意,weighted_channels,,,,
18626,十三,國親刑,四十五,,,小慈失教鄭莊成叔段之誅,傳曰鄭伯克段于鄢稱鄭伯譏失教也,解釋文意,解釋文意,[國親刑]小慈失教鄭莊成叔段之誅傳曰鄭伯克段于鄢稱鄭伯譏失教也,31,傳曰鄭伯克段于鄢稱鄭伯譏失教也,傳曰鄭伯克段于鄢稱鄭伯譏失教也,original,,,國親刑,小慈失教鄭莊成叔段之誅,傳曰鄭伯克段于鄢稱鄭伯譏失教也,,True,True,True,,0.5,0.3,0.2,注文類型,解釋文意,解释文意,weighted_channels,,,,
18627,十三,國親刑,四十五,,,為法斷恩漢武可昭平之奏,漢隆慮王子昭平君尚帝女隆慮病困以金千斤錢千萬預于昭平君贖死罪上許之隆慮卒昭平醉殺主傅傳母也廷尉請論決上曰吾第一子又屬我垂涕良乆曰先帝法令詘之何面目入高廟遂可其奏,解釋文意,解釋文意,[國親刑]為法斷恩漢武可昭平之奏漢隆慮王子昭平君尚帝女隆慮病困以金千斤錢千萬預于昭平君贖死罪上許之隆慮卒昭平醉殺主傅傳母也廷尉請論決上曰吾第一子又屬我垂涕良乆曰先帝法令詘之何面目入高廟遂可其奏,96,漢隆慮王子昭平君尚帝女隆慮病困以金千斤錢千萬預于昭平君贖死罪上許之隆慮卒昭平醉殺主傅傳母也廷尉請論決上曰吾第一子又屬我垂涕良乆曰先帝法令詘之何面目入高廟遂可其奏,漢隆慮王子昭平君尚帝女隆慮病困以金千斤錢千萬預于昭平君贖死罪上許之隆慮卒昭平醉殺主傅傳母也廷尉請論決上曰吾第一子又屬我垂涕良乆曰先帝法令詘之何面目入高廟遂可其奏,original,,,國親刑,為法斷恩漢武可昭平之奏,漢隆慮王子昭平君尚帝女隆慮病困以金千斤錢千萬預于昭平君贖死罪上許之隆慮卒昭平醉殺主傅傳母也廷尉請論決上曰吾第一子又屬我垂涕良乆曰先帝法令詘之何面目入高廟遂可其奏,,True,True,True,,0.5,0.3,0.2,注文類型,解釋文意,解释文意,weighted_channels,,,,
18628,十三,國親刑,四十五,,,哀帝詔：下明曰噬膚之恩。,詔為明是，外戚有肌膚之恩。,補足下文,補足下文,[國親刑]哀帝詔：下明曰噬膚之恩。詔為明是，外戚有肌膚之恩。,30,詔為明是，外戚有肌膚之恩。,詔為明是，外戚有肌膚之恩。,original,,,國親刑,哀帝詔：下明曰噬膚之恩。,詔為明是，外戚有肌膚之恩。,哀帝詔：下明曰噬膚之恩。詔為明是，外戚有肌膚之恩。,True,True,True,,0.5,0.3,0.2,注文類型,補足下文,补足下文,headword_note_combined,,,,
18629,十三,罰故,四十六,,,清河二天,王輔決錄曰蘇章為冀州刺史行部有故人為清河大守案得姦贓乃請太守酣飲太守喜曰人皆有一天我獨有二天章曰今夕蘇孺文與故人飲私恩也明日冀州刺史按清河太守公法也遂舉正其罪也,解釋文意,解釋文意,[罰故]清河二天王輔決錄曰蘇章為冀州刺史行部有故人為清河大守案得姦贓乃請太守酣飲太守喜曰人皆有一天我獨有二天章曰今夕蘇孺文與故人飲私恩也明日冀州刺史按清河太守公法也遂舉正其罪也,88,王輔決錄曰蘇章為冀州刺史行部有故人為清河大守案得姦贓乃請太守酣飲太守喜曰人皆有一天我獨有二天章曰今夕蘇孺文與故人飲私恩也明日冀州刺史按清河太守公法也遂舉正其罪也,王輔決錄曰蘇章為冀州刺史行部有故人為清河大守案得姦贓乃請太守酣飲太守喜曰人皆有一天我獨有二天章曰今夕蘇孺文與故人飲私恩也明日冀州刺史按清河太守公法也遂舉正其罪也,original,,,罰故,清河二天,王輔決錄曰蘇章為冀州刺史行部有故人為清河大守案得姦贓乃請太守酣飲太守喜曰人皆有一天我獨有二天章曰今夕蘇孺文與故人飲私恩也明日冀州刺史按清河太守公法也遂舉正其罪也,,True,True,True,,0.5,0.3,0.2,注文類型,解釋文意,解释文意,weighted_channels,,,,
18630,十三,罰故,四十六,,,雖敦其舊故，,義在不遺。,補足下文,補足下文,[罰故]雖敦其舊故，義在不遺。,15,義在不遺。,義在不遺。,original,,,罰故,雖敦其舊故，,義在不遺。,雖敦其舊故，義在不遺。,True,True,True,,0.5,0.3,0.2,注文類型,補足下文,补足下文,headword_note_combined,,,,
18631,十三,罰故,四十六,,,而正彼刑書，,罪宜無赦。,補足下文,補足下文,[罰故]而正彼刑書，罪宜無赦。,15,罪宜無赦。,罪宜無赦。,original,,,罰故,而正彼刑書，,罪宜無赦。,而正彼刑書，罪宜無赦。,True,True,True,,0.5,0.3,0.2,注文類型,補足下文,补足下文,headword_note_combined,,,,
18632,十三,罰故,四十六,,,議故。,《周禮》：八議，二曰議故。,出處典籍，出處原文,出處典籍，出處原文,[罰故]議故。《周禮》：八議，二曰議故。,20,《周禮》：八議，二曰議故。,《周禮》：八議，二曰議故。,original,,,罰故,議故。,《周禮》：八議，二曰議故。,,True,True,True,,0.5,0.3,0.2,注文類型,出處典籍，出處原文,出处典籍；出处原文,weighted_channels_with_book_title_stats,周禮,周礼,周礼,周礼
18633,十三,罰故,四十六,,,崇姦獲戾，大為之防。,念舊廢刑，小不忍而為亂。,補足下文,補足下文,[罰故]崇姦獲戾，大為之防。念舊廢刑，小不忍而為亂。,26,念舊廢刑，小不忍而為亂。,念舊廢刑，小不忍而為亂。,original,,,罰故,崇姦獲戾，大為之防。,念舊廢刑，小不忍而為亂。,崇姦獲戾，大為之防。念舊廢刑，小不忍而為亂。,True,True,True,,0.5,0.3,0.2,注文類型,補足下文,补足下文,headword_note_combined,,,,
18634,十三,罰故,四十六,,,雖久要之難忘，,有大故而宜棄。,補足下文,補足下文,[罰故]雖久要之難忘，有大故而宜棄。,18,有大故而宜棄。,有大故而宜棄。,original,,,罰故,雖久要之難忘，,有大故而宜棄。,雖久要之難忘，有大故而宜棄。,True,True,True,,0.5,0.3,0.2,注文類型,補足下文,补足下文,headword_note_combined,,,,
18635,十三,罰故,四十六,,,申恩。,屈法。,對仗,對仗,[罰故]申恩。屈法。,10,屈法。,屈法。,original,,,罰故,申恩。,屈法。,,True,True,True,,0.5,0.3,0.2,注文類型,對仗,对仗,parallel_note_focused,,,,
18636,十三,罰故,四十六,,,獄成。,刑故。,對仗,對仗,[罰故]獄成。刑故。,10,刑故。,刑故。,original,,,罰故,獄成。,刑故。,,True,True,True,,0.5,0.3,0.2,注文類型,對仗,对仗,parallel_note_focused,,,,
18637,十三,罰故,四十六,,,私不害公，,愛而知惡。,補足下文,補足下文,[罰故]私不害公，愛而知惡。,14,愛而知惡。,愛而知惡。,original,,,罰故,私不害公，,愛而知惡。,私不害公，愛而知惡。,True,True,True,,0.5,0.3,0.2,注文類型,補足下文,补足下文,headword_note_combined,,,,
18638,十三,罰故,四十六,,,唯惡是去，,雖舊必誅。,補足下文,補足下文,[罰故]唯惡是去，雖舊必誅。,14,雖舊必誅。,雖舊必誅。,original,,,罰故,唯惡是去，,雖舊必誅。,唯惡是去，雖舊必誅。,True,True,True,,0.5,0.3,0.2,注文類型,補足下文,补足下文,headword_note_combined,,,,
18639,十三,罰故,四十六,,,唯法是行，,雖舊必罰。,補足下文,補足下文,[罰故]唯法是行，雖舊必罰。,14,雖舊必罰。,雖舊必罰。,original,,,罰故,唯法是行，,雖舊必罰。,唯法是行，雖舊必罰。,True,True,True,,0.5,0.3,0.2,注文類型,補足下文,补足下文,headword_note_combined,,,,
