unit_id,granularity,poem_id,卷,集类,集类号,诗类,题目,小序,组诗题,source_indices,reconstruction_mode,编号,作年,poem_source,注释引书_归一书名,初学记艺文类聚共同典源_归一书名,初学记艺文类聚共同典源_数量,是否涉及初学记艺文类聚共同典源,引文片段级共同典源_归一书名,引文片段级共同典源_数量,是否涉及引文片段级共同典源,verse_count,line_count,text,embedding_text,embedding_chars
2375,poem,2375,卷三十二,,,律詩,將歸渭村先寄舍弟,,,2375,revised_jsonl_direct,2376,835,revised_jsonl,笺；后汉书；湖亭与行简宿,后汉书,1,True,,0,False,1,8,"一年年覺此身衰
一日日知前事非
詠月嘲花先要減
登山臨水亦宜稀
子平嫁娶貧中畢
元亮田園醉裏歸
爲報阿連寒食下
與吾釀酒掃柴扉","將歸渭村先寄舍弟一年年覺此身衰
一日日知前事非
詠月嘲花先要減
登山臨水亦宜稀
子平嫁娶貧中畢
元亮田園醉裏歸
爲報阿連寒食下
與吾釀酒掃柴扉",71
2376,poem,2376,卷三十二,,,律詩,看嵩洛有歎,,,2376,revised_jsonl_direct,2377,835,revised_jsonl,笺,,0,False,,0,False,1,8,"今日看嵩洛
迴頭歎世間
榮華急如水
憂患大於山
見苦方知樂
經忙始愛閑
未聞籠裏鳥
飛出肯飛還","看嵩洛有歎今日看嵩洛
迴頭歎世間
榮華急如水
憂患大於山
見苦方知樂
經忙始愛閑
未聞籠裏鳥
飛出肯飛還",52
2377,poem,2377,卷三十二,,,律詩,詠懷,,,2377,revised_jsonl_direct,2378,835,revised_jsonl,笺；将归渭村先寄舍弟；弄龜罗；九江春望,,0,False,,0,False,1,10,"隨緣逐處便安閑
不住朝廷不入山
心似虛舟浮水上
身同宿鳥寄林間
尚平婚嫁了無累
馮翊符章封却還
時阿羅初嫁
及同州官吏放歸
處分貧家殘活計
匹如身後莫相關","詠懷隨緣逐處便安閑
不住朝廷不入山
心似虛舟浮水上
身同宿鳥寄林間
尚平婚嫁了無累
馮翊符章封却還
時阿羅初嫁
及同州官吏放歸
處分貧家殘活計
匹如身後莫相關",79
2378,poem,2378,卷三十二,,,律詩,詠老贈夢得,,,2378,revised_jsonl_direct,2379,837,revised_jsonl,笺,,0,False,,0,False,1,12,"與君俱老也
自問老何如
眼澀夜先卧
頭慵朝未梳
有時扶杖出
盡日閉門居
懶照新磨鏡
休看小字書
情於故人重
跡共少年疏
唯是閑談興
相逢尚有餘","詠老贈夢得與君俱老也
自問老何如
眼澀夜先卧
頭慵朝未梳
有時扶杖出
盡日閉門居
懶照新磨鏡
休看小字書
情於故人重
跡共少年疏
唯是閑談興
相逢尚有餘",76
2379,poem,2379,卷三十三,,,律詩,從同州刺史改授太子少傅分司,,,2379,revised_jsonl_direct,2380,835,revised_jsonl,谱；笺；诏授同州刺史病不赴任因咏所怀；赠悼怀太子挽歌辞二首；履道新居二十韵；史记；高仆射；唐会要,史记,1,True,,0,False,1,9,"承華東署三分務
履道西池七過春
歌酒優遊聊卒歲
園林蕭灑可終身
留侯爵秩誠虛貴
疏受生涯未苦貧
月俸百千官二品
朝廷雇我作閑人
張良﹑疏受並爲太子少傅","從同州刺史改授太子少傅分司承華東署三分務
履道西池七過春
歌酒優遊聊卒歲
園林蕭灑可終身
留侯爵秩誠虛貴
疏受生涯未苦貧
月俸百千官二品
朝廷雇我作閑人
張良﹑疏受並爲太子少傅",88
2380,poem,2380,卷三十三,,,律詩,奉和裴令公新成午橋莊綠野堂即事,,,2380,revised_jsonl_direct,2381,835,revised_jsonl,笺；和裴令公一日日一年年杂言见赠；候仙亭同诸客醉坐；艺文类聚；襄阳记；赠别张兵曹；读史五首；汉书,襄阳记；汉书,2,True,,0,False,1,21,"舊逕開桃李
新池鑿鳳凰
只添丞相閣
不改午橋莊
遠處塵埃少
閑中日月長
青山爲外屏
綠野是前堂
引水多隨勢
栽松不趁行
年華玩風景
春事看農桑
花妬謝家妓
蘭偷荀令香
遊絲飄酒席
瀑布濺琴床
巢許終身隱
蕭曹到老忙
千年落公便
進退處中央
時裴加中書令","奉和裴令公新成午橋莊綠野堂即事舊逕開桃李
新池鑿鳳凰
只添丞相閣
不改午橋莊
遠處塵埃少
閑中日月長
青山爲外屏
綠野是前堂
引水多隨勢
栽松不趁行
年華玩風景
春事看農桑
花妬謝家妓
蘭偷荀令香
遊絲飄酒席
瀑布濺琴床
巢許終身隱
蕭曹到老忙
千年落公便
進退處中央
時裴加中書令",141
2381,poem,2381,卷三十三,,,律詩,自題小草亭,,,2381,revised_jsonl_direct,2382,835,revised_jsonl,笺；读山海经；谕友；自京赴奉先县咏怀五百字；庄子,庄子,1,True,,0,False,1,24,"新結一茅茨
規模儉且卑
土階全壘塊
山木半留皮
陰合連藤架
叢香近菊籬
壁宜藜仗倚
門稱荻簾垂
窗裏風清夜
簷間月好時
留連嘗酒客
勾引坐禪師
伴宿雙棲鶴
扶行一侍兒
綠醅量盞飲
紅稻約升炊
齷齪豪家笑
酸寒富屋欺
陶廬閑自愛
顔巷陋誰知
螻蟻謀深穴
鷦鷯占小枝
各隨其分足
焉用有餘爲","自題小草亭新結一茅茨
規模儉且卑
土階全壘塊
山木半留皮
陰合連藤架
叢香近菊籬
壁宜藜仗倚
門稱荻簾垂
窗裏風清夜
簷間月好時
留連嘗酒客
勾引坐禪師
伴宿雙棲鶴
扶行一侍兒
綠醅量盞飲
紅稻約升炊
齷齪豪家笑
酸寒富屋欺
陶廬閑自愛
顔巷陋誰知
螻蟻謀深穴
鷦鷯占小枝
各隨其分足
焉用有餘爲",148
2382,poem,2382,卷三十三,,,律詩,自詠,,,2382,revised_jsonl_direct,2383,835,revised_jsonl,笺；玉篇,,0,False,,0,False,1,12,"細故隨緣盡
衰形具體微
鬭閑僧尚鬧
較瘦鶴猶肥
老遣寬裁襪
寒教厚絮衣
馬從銜草𩥇
雞任啄籠飛
只要天和在
無令物性違
自餘君莫問
何是復何非","自詠細故隨緣盡
衰形具體微
鬭閑僧尚鬧
較瘦鶴猶肥
老遣寬裁襪
寒教厚絮衣
馬從銜草𩥇
雞任啄籠飛
只要天和在
無令物性違
自餘君莫問
何是復何非",73
2383,poem,2383,卷三十三,,,律詩,新亭病後獨坐招李侍郎公垂,,,2383,revised_jsonl_direct,2384,835,revised_jsonl,笺；旧唐书,,0,False,,0,False,1,10,"新亭未有客
竟日獨何爲
趁暖泥茶竈
防寒夾竹籬
頭風初定後
眼暗欲明時
淺把三分酒
閑題數句詩
應須置兩榻
一榻待公垂","新亭病後獨坐招李侍郎公垂新亭未有客
竟日獨何爲
趁暖泥茶竈
防寒夾竹籬
頭風初定後
眼暗欲明時
淺把三分酒
閑題數句詩
應須置兩榻
一榻待公垂",71
2384,poem,2384,卷三十三,,,律詩,閑卧寄劉同州,,,2384,revised_jsonl_direct,2385,836,revised_jsonl,笺；旧唐书,,0,False,,0,False,1,8,"軟褥短屏風
昏昏醉卧翁
鼻香茶熟後
腰暖日陽中
伴老琴長在
迎春酒不空
可憐閑氣味
唯欠與君同","閑卧寄劉同州軟褥短屏風
昏昏醉卧翁
鼻香茶熟後
腰暖日陽中
伴老琴長在
迎春酒不空
可憐閑氣味
唯欠與君同",53
2385,poem,2385,卷三十三,,,律詩,殘酌晚餐,,,2385,revised_jsonl_direct,2386,836,revised_jsonl,笺；洛桥寒食日作十韵；佐还山后寄三首,,0,False,,0,False,1,8,"閑傾殘酒後
煖擁小爐時
舞看新翻曲
歌聽自作詞
魚香肥潑火
飯細滑流匙
除却慵饞外
其餘盡不知","殘酌晚餐閑傾殘酒後
煖擁小爐時
舞看新翻曲
歌聽自作詞
魚香肥潑火
飯細滑流匙
除却慵饞外
其餘盡不知",51
2386,poem,2386,卷三十三,,,律詩,喜見劉同州夢得,,,2386,revised_jsonl_direct,2387,835,revised_jsonl,笺；闲卧寄刘同州；寄小樊；忆春草；酬喜相遇同州与乐天替代；马上作,,0,False,,0,False,1,8,"紫綬白髭鬚
同年二老夫
論心共牢落
見面且歡娛
酒好攜來否
詩多記得無
應須爲春草
五馬少踟躕","喜見劉同州夢得紫綬白髭鬚
同年二老夫
論心共牢落
見面且歡娛
酒好攜來否
詩多記得無
應須爲春草
五馬少踟躕",54
2387,poem,2387,卷三十三,,,律詩,裴令公席上贈别夢得,,,2387,revised_jsonl_direct,2388,836,revised_jsonl,笺；奉和裴令公新成午桥庄绿野堂即事；早春同刘郎中寄宣武令狐相公；雪中寄令狐相公兼呈梦得,,0,False,,0,False,1,4,"年老官高多别離
轉難相見轉相思
雪銷酒盡梁王起
便是鄒枚分散時","裴令公席上贈别夢得年老官高多别離
轉難相見轉相思
雪銷酒盡梁王起
便是鄒枚分散時",40
2388,poem,2388,卷三十三,,,律詩,尋春題諸家園林,,,2388,revised_jsonl_direct,2389,836,revised_jsonl,笺；岁假内命酒赠周判官萧协律；放言五首,,0,False,,0,False,1,8,"聞健朝朝出
乘春處處尋
天供閑日月
人借好園林
漸以狂爲態
都無悶到心
平生身得所
未省似而今","尋春題諸家園林聞健朝朝出
乘春處處尋
天供閑日月
人借好園林
漸以狂爲態
都無悶到心
平生身得所
未省似而今",54
2389,poem,2389,卷三十三,,,律詩,又題一絶,,,2389,revised_jsonl_direct,2390,836,revised_jsonl,笺,,0,False,,0,False,1,4,"貌隨年老欲何如
興遇春牽尚有餘
遥見人家花便入
不論貴賤與親疏","又題一絶貌隨年老欲何如
興遇春牽尚有餘
遥見人家花便入
不論貴賤與親疏",35
2390,poem,2390,卷三十三,,,律詩,家園三絶其一,,,2390,revised_jsonl_direct,2391,836,revised_jsonl,笺；答元八宗简同游曲江后明日见赠；奉酬侍中夏中雨后游城南庄见示八韵,,0,False,,0,False,1,4,"滄浪峽水子陵灘
路遠江深欲去難
何似家池通小院
卧房階下插魚竿","家園三絶其一滄浪峽水子陵灘
路遠江深欲去難
何似家池通小院
卧房階下插魚竿",37
2391,poem,2391,卷三十三,,,律詩,家園三絶其二,,,2391,revised_jsonl_direct,2392,,revised_jsonl,饮酒；和新楼北园偶集从孙公度周巡官韩秀才卢秀才范处士小饮郑侍御判官周刘二从事皆先归,,0,False,,0,False,1,4,"籬下先生時得醉
甕間吏部暫偷眠
何如家醖雙魚榼
雪夜花時長在前","家園三絶其二籬下先生時得醉
甕間吏部暫偷眠
何如家醖雙魚榼
雪夜花時長在前",37
2392,poem,2392,卷三十三,,,律詩,家園三絶其三,,,2392,revised_jsonl_direct,2393,,revised_jsonl,,,0,False,,0,False,1,4,"鴛鴦怕捉竟難親
鸚鵡雖籠不著人
何似家禽雙白鶴
閑行一步亦隨身","家園三絶其三鴛鴦怕捉竟難親
鸚鵡雖籠不著人
何似家禽雙白鶴
閑行一步亦隨身",37
2393,poem,2393,卷三十三,,,律詩,老來生計,,,2393,revised_jsonl_direct,2394,836,revised_jsonl,笺；晋书；酬赠李炼师见招；白牡丹,晋书,1,True,,0,False,1,8,"老來生計君看取
白日遊行夜醉吟
陶令有田唯種黍
鄧家無子不留金
人間榮耀因緣淺
林下幽閑氣味深
煩慮漸銷虛白長
一年心勝一年心","老來生計老來生計君看取
白日遊行夜醉吟
陶令有田唯種黍
鄧家無子不留金
人間榮耀因緣淺
林下幽閑氣味深
煩慮漸銷虛白長
一年心勝一年心",67
2394,poem,2394,卷三十三,,,律詩,早春題少室東巖,,,2394,revised_jsonl_direct,2395,836,revised_jsonl,笺；洛中偶作；送河南尹冯学士赴任,,0,False,,0,False,1,8,"三十六峰晴
雪銷嵐翠生
月留三夜宿
春引四山行
遠草初含色
寒禽未變聲
東巖最高石
唯有我題名","早春題少室東巖三十六峰晴
雪銷嵐翠生
月留三夜宿
春引四山行
遠草初含色
寒禽未變聲
東巖最高石
唯有我題名",54
2395,poem,2395,卷三十三,,,律詩,早春即事,,,2395,revised_jsonl_direct,2396,836,revised_jsonl,笺；续通志,,0,False,,0,False,1,12,"眼重朝眠足
頭輕宿酒醒
陽光滿前户
雪水半中庭
物變隨天氣
春生逐地形
北簷梅晚白
東岸柳先青
葱壠抽羊角
松巢墮鶴翎
老來詩更拙
吟罷少人聽","早春即事眼重朝眠足
頭輕宿酒醒
陽光滿前户
雪水半中庭
物變隨天氣
春生逐地形
北簷梅晚白
東岸柳先青
葱壠抽羊角
松巢墮鶴翎
老來詩更拙
吟罷少人聽",75
2396,poem,2396,卷三十三,,,律詩,歎春風兼贈李二十侍郎二絶其一,,,2396,revised_jsonl_direct,2397,836,revised_jsonl,笺；新亭病后独坐招李侍郎公垂,,0,False,,0,False,1,4,"樹根雪盡催花發
池岸冰銷放草生
唯有鬚霜依舊白
春風於我獨無情","歎春風兼贈李二十侍郎二絶其一樹根雪盡催花發
池岸冰銷放草生
唯有鬚霜依舊白
春風於我獨無情",45
2397,poem,2397,卷三十三,,,律詩,歎春風兼贈李二十侍郎二絶其二,,,2397,revised_jsonl_direct,2398,,revised_jsonl,,,0,False,,0,False,1,4,"道場齋戒今初畢
酒伴歡娛久不同
不把一杯來勸我
無情亦得似春風","歎春風兼贈李二十侍郎二絶其二道場齋戒今初畢
酒伴歡娛久不同
不把一杯來勸我
無情亦得似春風",45
2398,poem,2398,卷三十三,,,律詩,春來頻與李二十賓客郭外同遊因贈長句,,,2398,revised_jsonl_direct,2399,836,revised_jsonl,笺；新亭病后独坐招李侍郎公垂；唐人行第录,,0,False,,0,False,1,8,"風光引步酒開顔
送老銷春嵩洛間
朝踏落花相伴出
暮隨飛鳥一時還
我爲病叟誠宜退
君是才臣豈合閑
可惜濟時心力在
放教臨水復登山","春來頻與李二十賓客郭外同遊因贈長句風光引步酒開顔
送老銷春嵩洛間
朝踏落花相伴出
暮隨飛鳥一時還
我爲病叟誠宜退
君是才臣豈合閑
可惜濟時心力在
放教臨水復登山",80
2399,poem,2399,卷三十三,,,律詩,二月二日,,,2399,revised_jsonl_direct,2400,836,revised_jsonl,笺；宾至；游春十二首；史记；说文；酬令狐相公寄贺迁拜之什；十字水期韦潘侍御同年不至,史记；说文,2,True,,0,False,1,4,"二月二日新雨晴
草牙菜甲一時生
輕衫細馬春年少
十字津頭一字行","二月二日二月二日新雨晴
草牙菜甲一時生
輕衫細馬春年少
十字津頭一字行",35
2400,poem,2400,卷三十三,,,律詩,奉和令公綠野堂種花,,,2400,revised_jsonl_direct,2401,836,revised_jsonl,笺；奉和裴令公新成午桥庄绿野堂即事；演繁露；庐陵王传,,0,False,,0,False,1,4,"綠野堂開占物華
路人指道令公家
令公桃李滿天下
何用堂前更種花","奉和令公綠野堂種花綠野堂開占物華
路人指道令公家
令公桃李滿天下
何用堂前更種花",40
2401,poem,2401,卷三十三,,,律詩,清明日登老君閣望洛城贈韓道士,,,2401,revised_jsonl_direct,2402,836,revised_jsonl,笺；旧唐书；孔戡；长相思；吴七郎中山人待制班中偶赠绝句,,0,False,,0,False,1,8,"風光烟火清明日
歌哭悲歡城市間
何事不隨東洛水
誰家又葬北邙山
中橋車馬長無已
下渡舟航亦不閑
冢墓纍纍人擾擾
遼東悵望鶴飛還","清明日登老君閣望洛城贈韓道士風光烟火清明日
歌哭悲歡城市間
何事不隨東洛水
誰家又葬北邙山
中橋車馬長無已
下渡舟航亦不閑
冢墓纍纍人擾擾
遼東悵望鶴飛還",77
2402,poem,2402,卷三十三,,,律詩,三月三日,,,2402,revised_jsonl_direct,2403,836,revised_jsonl,笺；房家夜宴喜雪戏赠主人,,0,False,,0,False,1,8,"畫堂三月初三日
絮撲紗窗燕拂簷
蓮子數杯嘗冷酒
柘枝一曲試春衫
堦臨池面勝看鏡
户映花叢當下簾
指點樓南玩新月
玉鈎素手兩纖纖","三月三日畫堂三月初三日
絮撲紗窗燕拂簷
蓮子數杯嘗冷酒
柘枝一曲試春衫
堦臨池面勝看鏡
户映花叢當下簾
指點樓南玩新月
玉鈎素手兩纖纖",67
2403,poem,2403,卷三十三,,,律詩,雨中聽琴者彈别鶴操,,,2403,revised_jsonl_direct,2404,836,revised_jsonl,笺；和微之听妻弹别鹤操因为解释其义依韵加四句；冬至夜,,0,False,,0,False,1,4,"雙鶴分離一何苦
連陰雨夜不堪聞
莫教遷客孀妻聽
嗟歎悲啼䛏殺君","雨中聽琴者彈别鶴操雙鶴分離一何苦
連陰雨夜不堪聞
莫教遷客孀妻聽
嗟歎悲啼䛏殺君",40
2404,poem,2404,卷三十三,,,律詩,酬鄭二司錄與李六郎中寒食日相遇同宴見贈,,,2404,revised_jsonl_direct,2405,836,revised_jsonl,笺；同王十七庶子李六员外郑二侍御同年四人游龙门有感而作；早春雪后赠洛阳李长官长水郑明府二同年；高仆射；世说新语；入唐求法巡礼行记,,0,False,,0,False,1,8,"偶因冷節會嘉賓
况是平生心所親
迎接須矜疏傅老
祗供莫笑阮家貧
杯盤狼藉宜侵夜
風景闌珊欲過春
相對喜歡還悵望
同年只有此三人","酬鄭二司錄與李六郎中寒食日相遇同宴見贈偶因冷節會嘉賓
况是平生心所親
迎接須矜疏傅老
祗供莫笑阮家貧
杯盤狼藉宜侵夜
風景闌珊欲過春
相對喜歡還悵望
同年只有此三人",82
2405,poem,2405,卷三十三,,,律詩,喜與楊六侍郎同宿,,,2405,revised_jsonl_direct,2406,836,revised_jsonl,笺；寄杨六侍郎；与韦林甫书；世说新语；资治通鉴；和寄问刘白；七哀诗；反鲍明远白头吟,七哀诗,1,True,,0,False,1,8,"岸幘靜言明月夜
匡牀閑卧落花朝
二三月裏饒春睡
七八年來不早朝
濁水清塵難會合
高鵬低鷃各逍遥
眼看又上青雲去
更卜同衾一兩宵","喜與楊六侍郎同宿岸幘靜言明月夜
匡牀閑卧落花朝
二三月裏饒春睡
七八年來不早朝
濁水清塵難會合
高鵬低鷃各逍遥
眼看又上青雲去
更卜同衾一兩宵",71
2406,poem,2406,卷三十三,,,律詩,殘春詠懷贈楊慕巢侍郎,,,2406,revised_jsonl_direct,2407,836,revised_jsonl,谱；笺；旧唐书；职官志三；新唐书,,0,False,,0,False,1,18,"位逾三品日
太子少傅官二品
年過六旬時
予今年六十五
不道官班下
其如筋力衰
猶憐好風景
轉重舊親知
少壯難重得
歡娛且强爲
興來池上酌
醉出袖中詩
靜話開襟久
閑吟放盞遲
落花無限雪
殘鬢幾多絲
莫説傷心事
春翁易酒悲","殘春詠懷贈楊慕巢侍郎位逾三品日
太子少傅官二品
年過六旬時
予今年六十五
不道官班下
其如筋力衰
猶憐好風景
轉重舊親知
少壯難重得
歡娛且强爲
興來池上酌
醉出袖中詩
靜話開襟久
閑吟放盞遲
落花無限雪
殘鬢幾多絲
莫説傷心事
春翁易酒悲",120
2407,poem,2407,卷三十三,,,律詩,閑居春盡,,,2407,revised_jsonl_direct,2408,836,revised_jsonl,笺；寄生衣与微之因题封上,,0,False,,0,False,1,8,"閑泊池舟靜掩扉
老身慵出客來稀
愁因暮雨留教住
春被殘鶯喚遣歸
揭甕偷嘗新熟酒
開箱試著舊生衣
冬裘夏葛相催促
垂老光陰速似飛","閑居春盡閑泊池舟靜掩扉
老身慵出客來稀
愁因暮雨留教住
春被殘鶯喚遣歸
揭甕偷嘗新熟酒
開箱試著舊生衣
冬裘夏葛相催促
垂老光陰速似飛",67
2408,poem,2408,卷三十三,,,律詩,春盡日天津橋醉吟偶呈李尹侍郎,,,2408,revised_jsonl_direct,2409,836,revised_jsonl,谱；笺；和友人洛中春感；旧唐书；拜三川守序；东归；高仆射；汉书,汉书,1,True,,0,False,1,12,"宿雨洗天津
無泥未有塵
初晴迎早夏
落照送殘春
興發詩隨口
狂來酒寄身
水邊行嵬峨
橋上立逡巡
疏傅心情老
吳公政化新
三川徒有主
風景屬閑人","春盡日天津橋醉吟偶呈李尹侍郎宿雨洗天津
無泥未有塵
初晴迎早夏
落照送殘春
興發詩隨口
狂來酒寄身
水邊行嵬峨
橋上立逡巡
疏傅心情老
吳公政化新
三川徒有主
風景屬閑人",85
2409,poem,2409,卷三十三,,,律詩,池上逐凉二首其一,,,2409,revised_jsonl_direct,2410,836,revised_jsonl,笺,,0,False,,0,False,1,8,"青苔地上銷殘暑
綠樹陰前逐晚凉
輕屐單衣薄紗帽
淺池平岸庳藤床
簪纓怪我情何薄
泉石諳君味甚長
徧問交親爲老計
多言宜靜不宜忙","池上逐凉二首其一青苔地上銷殘暑
綠樹陰前逐晚凉
輕屐單衣薄紗帽
淺池平岸庳藤床
簪纓怪我情何薄
泉石諳君味甚長
徧問交親爲老計
多言宜靜不宜忙",71
